index	gene_ids	mt	n_cells	highly_variable	means	dispersions	dispersions_norm
ATXN3	ENSG00000066427	False	147	True	0.2718125474690448	3.6513999572382403	3.7561462
IFI27	ENSG00000165949	False	90	True	0.2609463240476252	2.804552765056032	2.0840702
DICER1	ENSG00000100697	False	93	True	0.14115091103941216	2.0485870290205677	0.5914369
TCL1B	ENSG00000213231	False	9	True	0.02486759157114564	2.237829550680805	0.965091
TCL1A	ENSG00000100721	False	268	True	1.006835148539696	3.542467145546608	1.7253072
RP11-164H13.1	ENSG00000257275	False	22	True	0.06147425351708988	2.2271964049340234	0.94409615
HSP90AA1	ENSG00000080824	False	1439	True	1.6257115419154509	2.890413493309751	0.6665942
ANKRD9	ENSG00000156381	False	15	True	0.02772402406333427	2.1431783252188126	0.7782048
CDC42BPB	ENSG00000198752	False	13	True	0.024128299920087744	2.0886101296959705	0.6704614
TNFAIP2	ENSG00000185215	False	175	True	0.3042327442729348	3.369674889839441	1.4974519
EIF5	ENSG00000100664	False	743	True	0.9358330273365602	2.9163041245283363	0.7493496
TRMT61A	ENSG00000166166	False	48	True	0.0988045737065245	2.9226585011076867	2.3172667
BAG5	ENSG00000166170	False	81	True	0.14309706975123362	2.6794862684531586	1.8371298
SIVA1	ENSG00000184990	False	599	True	0.8520336069727166	3.5364894349166978	1.7159902
PLD4	ENSG00000166428	False	126	True	0.20666624283634522	2.0323465381659425	0.5593706
C14orf80	ENSG00000185347	False	63	True	0.13877034082795398	3.9207993323565384	4.288068
AL928768.3	ENSG00000253701	False	19	True	0.10605783327017093	3.463727052873173	3.3855913
KIAA0125	ENSG00000226777	False	93	True	0.2115459837426957	2.287990879559154	1.0641332
UBE3A	ENSG00000114062	False	143	True	0.25137247197035106	2.995379644276897	2.4608524
ATP10A	ENSG00000206190	False	15	True	0.032885888312907244	2.014094763439193	0.52333295
KLF13	ENSG00000169926	False	195	True	0.32080675794516983	2.774561018051586	0.73476785
RP11-1000B6.3	ENSG00000261064	False	7	True	0.018580902617665842	2.3402872129008623	1.1673908
ARHGAP11A	ENSG00000198826	False	5	True	0.02425696319129496	3.258021564117292	2.9794316
DPH6	ENSG00000134146	False	61	True	0.16466191730623886	4.66116665907055	5.7499022
THBS1	ENSG00000137801	False	8	True	0.018502981259674284	2.252248862019996	0.9935615
EIF2AK4	ENSG00000128829	False	80	True	0.16396462033900022	4.167617016557038	4.7754025
PLCB2	ENSG00000137841	False	126	True	0.210834634172863	2.3385620690526845	1.1639845
C15orf57	ENSG00000128891	False	214	True	0.414302944701565	4.321475610772994	2.7172575
RPUSD2	ENSG00000166133	False	68	True	0.22075562009226324	4.506834136119953	5.445177
RMDN3	ENSG00000137824	False	109	True	0.214841634336499	3.654775079189787	3.7628102
TMEM87A	ENSG00000103978	False	196	True	0.34449289876253664	3.47160560510032	1.628084
ZNF106	ENSG00000103994	False	205	True	0.31703289972823023	2.9335843642435186	0.9385685
TMEM62	ENSG00000137842	False	31	True	0.05519618733485803	2.429542828194746	1.3436235
ADAL	ENSG00000168803	False	54	True	0.09765193909722937	2.554984514833485	1.5913047
PDIA3	ENSG00000167004	False	905	True	1.1148087675403888	2.980032707851575	0.84867895
CASC4	ENSG00000166734	False	125	True	0.2172939162929586	2.9024856981998566	2.277436
TRIM69	ENSG00000185880	False	239	True	0.3635718363196933	2.720083804133417	0.66495115
USP8	ENSG00000138592	False	122	True	0.19978057228918955	2.4249279424656907	1.3345115
SPPL2A	ENSG00000138600	False	150	True	0.25573963218458373	3.3759534432133163	3.2122848
RP11-430B1.2	ENSG00000259577	False	19	True	0.042014675517828524	2.1571931710427257	0.80587673
ARPP19	ENSG00000128989	False	254	True	0.3976005571407091	2.9163277532738965	0.91645277
RP11-139H15.1	ENSG00000225973	False	247	True	0.40037899639685076	3.1884124666125597	1.2651502
TCF12	ENSG00000140262	False	63	True	0.11275578463894895	2.4380491599290552	1.360419
LINC00926	ENSG00000247982	False	218	True	0.6281645025866358	3.3682216005139165	1.4702252
ADAM10	ENSG00000137845	False	139	True	0.241665537633255	3.28469632593759	3.0321002
MYO1E	ENSG00000157483	False	8	True	0.016995242882924182	2.116861650971321	0.72624326
BNIP2	ENSG00000140299	False	310	True	0.5443227163790474	4.580481935569873	3.0491939
NARG2	ENSG00000128915	False	107	True	0.18034835945836628	2.937467112790283	2.3465059
RP11-219B17.1	ENSG00000245534	False	7	True	0.014325550230994511	2.070448112311686	0.63460106
RORA	ENSG00000069667	False	316	True	0.48683713004761187	2.724112468775892	0.67011416
VPS13C	ENSG00000129003	False	128	True	0.23882190848178914	3.3628718943568816	3.1864557
TPM1	ENSG00000140416	False	75	True	0.17548303855075525	2.8812265524978162	2.2354603
RAB8B	ENSG00000166128	False	143	True	0.22946442626609073	2.40187417798384	1.2889925
APH1B	ENSG00000138613	False	113	True	0.17808892700224802	2.181483400699247	0.85383713
FAM96A	ENSG00000166797	False	277	True	0.45608187878415474	3.588608873053971	1.7780325
KIAA0101	ENSG00000166803	False	17	True	0.02334381094136205	2.1047031583598725	0.70223665
CLPX	ENSG00000166855	False	80	True	0.15138552061162375	2.9456702534924015	2.3627026
AAGAB	ENSG00000103591	False	93	True	0.23282565020538437	4.631554040653136	5.691433
C15orf61	ENSG00000189227	False	195	True	0.30318498635703184	2.706833063043213	0.6479693
FEM1B	ENSG00000169018	False	80	True	0.13612176803973938	2.17500591357341	0.84104747
EDC3	ENSG00000179151	False	39	True	0.08049707632338231	2.7912442583805266	2.057793
COMMD4	ENSG00000140365	False	176	True	0.28936181911161457	3.0900569005166	1.1391
NEIL1	ENSG00000140398	False	39	True	0.08204135431775189	2.3307555731306975	1.1485709
SIN3A	ENSG00000169375	False	89	True	0.1467856395981015	2.1117707804740222	0.7161915
SCAPER	ENSG00000140386	False	85	True	0.1981275372547165	4.200823286239031	4.840967
RCN2	ENSG00000117906	False	355	True	0.5258944321912313	2.8890970212556226	0.8815545
HMG20A	ENSG00000140382	False	39	True	0.07262564746975941	2.2630209455127455	1.0148307
ST20	ENSG00000180953	False	46	True	0.08702015585140267	2.4641751843940938	1.4120041
BCL2A1	ENSG00000140379	False	110	True	0.178042129873008	2.1397051267913914	0.7713471
MESDC2	ENSG00000117899	False	312	True	0.4723820195718811	2.6388762136214865	0.5608774
IL16	ENSG00000172349	False	463	True	0.641482850043996	3.0041647066261836	0.9547278
WHAMM	ENSG00000156232	False	158	True	0.2730820348719898	3.1126687796995003	2.6924367
HOMER2	ENSG00000103942	False	7	True	0.015480233856851478	2.3133611850165363	1.1142261
FANCI	ENSG00000140525	False	16	True	0.028651436299965	2.0747457399278906	0.6430866
IDH2	ENSG00000182054	False	493	True	0.6898845155207683	2.781685232767469	0.6397013
UNC45A	ENSG00000140553	False	108	True	0.23220127079798863	3.5689843137739508	3.5934188
HDDC3	ENSG00000184508	False	168	True	0.26890793451725586	2.57443035161665	1.6296998
CHD2	ENSG00000173575	False	360	True	0.553056075287196	2.8639839355633474	0.8493702
ARRDC4	ENSG00000140450	False	17	True	0.05171972815079835	3.333768879854553	3.1289926
LYSMD4	ENSG00000183060	False	12	True	0.02194842912453764	2.087136931551834	0.66755265
TARSL2	ENSG00000185418	False	105	True	0.18745814016853876	2.746678271125922	1.9697986
POLR3K	ENSG00000161980	False	293	True	0.43448752458344714	3.1487769146963767	1.2143542
HBA1	ENSG00000206172	False	24	True	0.15365418540656864	4.052899094764029	4.548895
LUC7L	ENSG00000007392	False	121	True	0.23060282417465205	3.4225155358477077	3.3042204
RAB40C	ENSG00000197562	False	26	True	0.0489145470299253	2.00530371076116	0.50597525
C16orf13	ENSG00000130731	False	484	True	0.7302895591389602	3.8445679478573207	2.1447222
STUB1	ENSG00000103266	False	629	True	0.8430055365009782	2.9432842549203553	0.86852235
FAM173A	ENSG00000103254	False	287	True	0.4381561728040509	2.8009387321227734	0.7685729
RPUSD1	ENSG00000007376	False	112	True	0.18997143725914337	2.014145270272419	0.5234327
NME3	ENSG00000103024	False	408	True	0.5968834294164701	3.177839700037092	1.2006482
HAGH	ENSG00000063854	False	304	True	0.5775506865543849	4.395224210788365	2.9244406
NDUFB10	ENSG00000140990	False	892	True	1.0900103228167886	2.9375165172259825	0.7824119
GFER	ENSG00000127554	False	174	True	0.293722162067386	3.2272181607135195	1.3148826
IL32	ENSG00000008517	False	1496	True	2.3434040981146564	3.180613037005369	0.6568816
ZNF263	ENSG00000006194	False	102	True	0.23156989581039036	3.7691501165934227	3.9886405
CORO7	ENSG00000262246	False	173	True	0.26571426763522654	2.2582980395706023	1.0055054
DNAJA3	ENSG00000103423	False	125	True	0.23200098432633093	2.4229077148900293	1.3305227
NUDT16L1	ENSG00000168101	False	286	True	0.4809868578694803	3.674558643827906	1.8881838
CARHSP1	ENSG00000153048	False	328	True	0.534756655919838	3.4495629735916187	1.5998346
USP7	ENSG00000187555	False	84	True	0.15891834875975583	3.2031552216496597	2.8710995
ATF7IP2	ENSG00000166669	False	201	True	0.34848179291282405	3.4051887229543785	1.5429655
DEXI	ENSG00000182108	False	150	True	0.29570722717137077	4.253217726745923	2.6297798
LITAF	ENSG00000189067	False	838	True	1.067650643304031	2.875233663341079	0.6853358
TNFRSF17	ENSG00000048462	False	23	True	0.047475012942851474	2.200717871504928	0.891815
PDXDC1	ENSG00000179889	False	65	True	0.14033774170947774	3.7246632284174037	3.9008026
FOPNL	ENSG00000133393	False	148	True	0.254590788680676	2.7938132588702462	2.0628653
COQ7	ENSG00000167186	False	324	True	0.5297111973378485	2.7460454586800873	0.698223
CCP110	ENSG00000103540	False	38	True	0.07903767904543285	3.564058677028523	3.5836933
IGSF6	ENSG00000140749	False	290	True	0.48858246580616743	2.7016051726853045	0.6412693
C16orf52	ENSG00000185716	False	14	True	0.035175548436592076	3.0044943766545766	2.4788492
POLR3E	ENSG00000058600	False	80	True	0.14171296212381868	2.415518362584112	1.3159326
GGA2	ENSG00000103365	False	157	True	0.25005542881836973	2.174201573257852	0.83945936
EARS2	ENSG00000103356	False	14	True	0.05581231216206833	4.20163656723562	4.842573
PRKCB	ENSG00000166501	False	377	True	0.6035488277770592	2.8635421979945708	0.75560915
RBBP6	ENSG00000122257	False	333	True	0.5131513280642886	2.771011424682364	0.73021877
RABEP2	ENSG00000177548	False	74	True	0.15228312429434035	3.620277205632793	3.6946952
CD19	ENSG00000177455	False	97	True	0.19161784972768753	2.1275345129509446	0.74731654
SPNS1	ENSG00000169682	False	181	True	0.2877138188209452	2.5936249361393537	0.5028844
SNX29P2	ENSG00000198106	False	93	True	0.19565127869319876	2.0449049220003213	0.5841667
C16orf54	ENSG00000185905	False	140	True	0.24255459795443737	2.4184018046078384	1.3216258
TMEM219	ENSG00000149932	False	737	True	0.9828056432760968	2.848576217486311	0.64378667
TAOK2	ENSG00000149930	False	37	True	0.08152054639280161	3.0921656075637634	2.6519537
YPEL3	ENSG00000090238	False	442	True	0.6609831042106384	3.5371807745735135	1.7094681
SEPHS2	ENSG00000179918	False	233	True	0.37027267686938503	2.7547099085007702	0.7093271
ZNF747	ENSG00000169955	False	33	True	0.10074417210293174	4.329796147708084	5.0956206
ZNF688	ENSG00000229809	False	196	True	0.34904749832772725	3.3468409353003117	1.4681884
PHKG2	ENSG00000156873	False	171	True	0.2594234969429521	2.0505250408771425	0.5952635
STX4	ENSG00000103496	False	269	True	0.42675069877111665	2.9468498352479777	0.95556915
FUS	ENSG00000089280	False	748	True	1.0609174245658255	4.344221226513847	2.9749467
PYCARD	ENSG00000103490	False	998	True	1.4134229401698268	3.1912261732659477	1.2276924
TGFB1I1	ENSG00000140682	False	7	True	0.017438246200994448	2.4175058608084274	1.3198569
C16orf58	ENSG00000140688	False	41	True	0.07791933435718981	2.4010003541060625	1.2872672
RP11-42I10.1	ENSG00000260086	False	6	True	0.01299716436788199	2.0107099011897724	0.5166496
CNEP1R1	ENSG00000205423	False	55	True	0.11340368080404897	3.2517704812580974	2.967089
SNX20	ENSG00000167208	False	242	True	0.36326606657345384	2.94751604931351	0.956423
AKTIP	ENSG00000166971	False	163	True	0.2774090827994349	2.9608202046433623	2.3926158
BBS2	ENSG00000125124	False	43	True	0.084996818259687	2.6778333611853604	1.8338662
CPNE2	ENSG00000140848	False	64	True	0.13875059626297165	3.1474902369016338	2.7611907
ARL2BP	ENSG00000102931	False	371	True	0.5320641011747657	2.9156114995082674	0.91553485
CIAPIN1	ENSG00000005194	False	180	True	0.3370582280750491	4.102474561083239	2.436591
GPR56	ENSG00000205336	False	94	True	0.2084948868101791	2.2301988625344045	0.9500244
KIFC3	ENSG00000140859	False	10	True	0.021266905386596584	2.0309118756664875	0.55653787
C16orf80	ENSG00000070761	False	174	True	0.3089707149371904	3.6721945108090304	1.885154
GOT2	ENSG00000125166	False	91	True	0.15904391028230153	3.3485868155321548	3.15825
FAM96B	ENSG00000166595	False	710	True	0.9095175922042931	2.95214244107212	0.8052083
CES4A	ENSG00000172824	False	22	True	0.06571629339420135	3.884893315106402	4.217172
TMEM208	ENSG00000168701	False	343	True	0.5032302041693717	2.9759618654812794	0.9928785
ACD	ENSG00000102977	False	114	True	0.21131894394740391	2.5663335414473565	1.6137129
TANGO6	ENSG00000103047	False	39	True	0.06985356978451812	2.165430760898091	0.82214165
CYB5B	ENSG00000103018	False	258	True	0.424489622955756	3.1630780444818467	1.2326822
NFAT5	ENSG00000102908	False	91	True	0.18842271704863378	4.076790545526314	4.596068
ST3GAL2	ENSG00000157350	False	84	True	0.15121848977262123	2.7176744695835375	1.9125314
RP11-432I5.1	ENSG00000260886	False	7	True	0.01927662713539687	2.7858253657117094	2.0470934
ATXN1L	ENSG00000224470	False	60	True	0.16796698908101043	4.519869544778914	5.4709153
HP	ENSG00000257017	False	7	True	0.020594748324834686	2.1791025405807205	0.8491362
PSMD7	ENSG00000103035	False	536	True	0.7067149329358011	2.6959840733802034	0.5183501
RP11-252A24.3	ENSG00000261079	False	5	True	0.013635023913519435	2.2478547898095895	0.9848856
GABARAPL2	ENSG00000034713	False	978	True	1.165044070123421	2.96026408432239	0.5953553
KARS	ENSG00000065427	False	553	True	0.7625679811100003	3.299469778407093	1.372874
TERF2IP	ENSG00000166848	False	613	True	0.8195682726558342	2.7274048836735125	0.5628414
COTL1	ENSG00000103187	False	1689	True	2.456702082390325	3.2820804713893175	0.83972746
C16orf74	ENSG00000154102	False	128	True	0.25517146020293574	3.206032171940614	2.87678
IRF8	ENSG00000140968	False	296	True	0.548512600261233	3.3379269780540666	1.4567645
BANP	ENSG00000172530	False	63	True	0.11324106082947241	2.688283323002519	1.8544993
CYBA	ENSG00000051523	False	2277	True	2.8266424071396337	2.905092564816627	0.50957936
MVD	ENSG00000167508	False	135	True	0.231837508752557	2.126668186529537	0.745606
SPG7	ENSG00000197912	False	143	True	0.27113592791063795	3.019828042072542	2.5091252
ZNF276	ENSG00000158805	False	154	True	0.266857786278905	2.3240609427948105	1.1353525
TIMM22	ENSG00000177370	False	133	True	0.22021635117747182	2.336895376529037	1.1606938
YWHAE	ENSG00000108953	False	384	True	0.5291014918966058	2.7817814441024566	0.74402136
PITPNA-AS1	ENSG00000236618	False	134	True	0.29397603690655066	3.748676315086361	1.9831712
PRPF8	ENSG00000174231	False	245	True	0.3948703258641375	2.933536687514806	0.9385074
SERPINF1	ENSG00000132386	False	22	True	0.03592891815944292	2.101750641495212	0.696407
SMYD4	ENSG00000186532	False	56	True	0.10047858470787009	2.395087351395491	1.2755921
PAFAH1B1	ENSG00000007168	False	178	True	0.2713849153183597	2.8541338246367522	2.1819665
SHPK-1	ENSG00000197417	False	7	True	0.015069863686636797	2.0287741035658677	0.5523169
P2RX5	ENSG00000083454	False	145	True	0.313109815644635	3.2282157068092823	1.3161612
ARRB2	ENSG00000141480	False	689	True	0.9428355377068963	3.2082707366232706	1.2044181
PSMB6	ENSG00000142507	False	749	True	0.9387886578732791	3.6243588986337363	1.8529463
GP1BA	ENSG00000185245	False	15	True	0.0448559295700778	2.4848227604042483	1.4527721
SLC25A11	ENSG00000108528	False	344	True	0.5163021316130565	2.710759385608224	0.6530012
ZNF232	ENSG00000167840	False	23	True	0.06106290554984044	3.678641138818026	3.8099332
ZNF594	ENSG00000180626	False	5	True	0.013251070802947849	2.2719699583317015	1.0325003
TXNDC17	ENSG00000129235	False	303	True	0.4373402654250532	2.9130402504719592	0.9122396
ALOX12	ENSG00000108839	False	11	True	0.031624876139414754	2.5311199847209465	1.5441848
CLEC10A	ENSG00000132514	False	63	True	0.12726862210217377	2.1293896576314655	0.7509795
ASGR1	ENSG00000141505	False	212	True	0.39707781438376344	3.0611590611245605	1.1020652
ACADVL	ENSG00000072778	False	278	True	0.42860039170112596	2.8122391475572632	0.78305525
ELP5	ENSG00000170291	False	179	True	0.2773815020270688	2.076141085068843	0.64584166
ACAP1	ENSG00000072818	False	817	True	1.0773990706495775	2.9940419716515256	0.8705143
TMEM102	ENSG00000181284	False	59	True	0.1097874050561389	2.6929328768761613	1.8636798
TNFSF12	ENSG00000239697	False	143	True	0.2282831570120867	2.0446128731061375	0.5835901
AC113189.5	ENSG00000233223	False	38	True	0.07311231172462936	2.472340974189293	1.4281273
SAT2	ENSG00000141504	False	458	True	0.6660832488842026	2.9639680760063833	0.8978102
C17orf59	ENSG00000196544	False	118	True	0.29490364003734393	4.853509504600106	3.3990996
ADPRM	ENSG00000170222	False	116	True	0.21421753022202028	3.0063125629810754	2.4824393
UBB	ENSG00000170315	False	2094	True	2.3142087624044967	3.224265718552916	0.7355444
TRPV2	ENSG00000187688	False	164	True	0.25669311788340343	2.015625020663332	0.5263544
PLD6	ENSG00000179598	False	30	True	0.06392007436657016	2.361948209328847	1.2101598
NT5M	ENSG00000205309	False	7	True	0.018474246214362437	2.373148233491267	1.2322739
MED9	ENSG00000141026	False	36	True	0.09939152849390508	3.7276445310496342	3.906689
RASD1	ENSG00000108551	False	21	True	0.08024748695726316	4.335768378929154	5.1074123
PEMT	ENSG00000133027	False	60	True	0.14906406302722075	4.2404661163169495	4.919241
SREBF1	ENSG00000072310	False	38	True	0.09558523056011291	3.918262956787863	4.2830596
TRIM16L	ENSG00000108448	False	16	True	0.04257027646288098	2.761996429650815	2.0000439
GRAP	ENSG00000154016	False	86	True	0.18361569818270418	3.296246997596093	3.0549066
IFT20	ENSG00000109083	False	310	True	0.46251726663970966	2.8050393134516787	0.7738281
POLDIP2	ENSG00000004142	False	229	True	0.3730665647983451	3.839047312234016	2.0989885
TMEM199	ENSG00000244045	False	159	True	0.2708789342940581	3.5467445906701673	3.5495071
PROCA1	ENSG00000167525	False	19	True	0.03561449907596018	2.0055157734514104	0.50639397
RAB34	ENSG00000109113	False	114	True	0.18124301137098384	2.5926966107200093	1.6657661
NEK8	ENSG00000160602	False	28	True	0.1051367857149296	4.209549950229117	4.8581977
PHF12	ENSG00000109118	False	96	True	0.1846260211150267	3.3180361432431775	3.0979288
ADAP2	ENSG00000184060	False	87	True	0.12779696528817014	2.0332733076008735	0.56120044
NF1	ENSG00000196712	False	48	True	0.08383883040216009	2.174267987674322	0.8395905
UTP6	ENSG00000108651	False	152	True	0.2359332335045054	2.454575683967854	1.3930502
CCL2	ENSG00000108691	False	11	True	0.02436325328819247	2.538956954259851	1.5596586
SLFN5	ENSG00000166750	False	235	True	0.3841697499148083	2.862574991490891	0.8475645
SLFN12	ENSG00000172123	False	21	True	0.036074203498425515	2.015221838687974	0.5255583
CCL5	ENSG00000161570	False	862	True	2.431224868899019	4.124703612803616	2.358147
CCL3	ENSG00000006075	False	375	True	1.0992314807719064	3.6165836820557407	1.8408276
CCL4	ENSG00000129277	False	307	True	1.031557059207185	4.151102626169102	2.673946
CCL4L1	ENSG00000205020	False	26	True	0.06396629321442085	2.3768288247138853	1.2395412
GGNBP2	ENSG00000005955	False	470	True	0.6747696848841315	3.0594356608111797	1.0329905
MRM1	ENSG00000129282	False	24	True	0.07740456270227003	4.28863084291005	5.014341
AATF	ENSG00000108270	False	294	True	0.46569232809771777	3.1303099679873454	1.1906874
TADA2A	ENSG00000108264	False	32	True	0.10294384956824919	4.7106331740891845	5.847573
MLLT6	ENSG00000108292	False	147	True	0.2559396078461266	2.287135144055414	1.0624435
RARA	ENSG00000131759	False	106	True	0.18936389965256414	3.413943508987419	3.287295
CTD-2267D19.2	ENSG00000265666	False	40	True	0.07150380888428624	2.0633506365733334	0.6205873
RP5-1028K7.2	ENSG00000266088	False	47	True	0.10416179321070446	2.5257437042759032	1.5335695
DNAJC7	ENSG00000168259	False	424	True	0.604492719244878	3.592419466236638	1.7876849
NKIRAS2	ENSG00000168256	False	122	True	0.20589005346149097	2.8115037043882087	2.0977945
RP11-400F19.6	ENSG00000266962	False	37	True	0.105153200304401	4.083375053464324	4.609069
MLX	ENSG00000108788	False	318	True	0.46089233336428614	2.713745704277345	0.65682834
TUBG2	ENSG00000037042	False	9	True	0.018705491718326146	2.4549371827600392	1.3937639
VPS25	ENSG00000131475	False	207	True	0.3889188053769262	4.301029171499047	2.6910539
RUNDC1	ENSG00000198863	False	57	True	0.1192229876266782	3.3744460207364564	3.2093084
IFI35	ENSG00000068079	False	487	True	0.7211141705136329	2.947001743359819	0.8737862
NBR1	ENSG00000188554	False	161	True	0.2899915608126414	3.765188396037689	2.0043328
DHX8	ENSG00000067596	False	55	True	0.10063694762309981	2.31526874247726	1.1179925
RP11-527L4.5	ENSG00000267166	False	7	True	0.03402719145237777	3.8115696719281535	4.0723968
HDAC5	ENSG00000108840	False	112	True	0.2151977085311614	3.2555555828021503	2.9745626
GRN	ENSG00000030582	False	648	True	1.0772390739526505	2.8278636202551723	0.61150336
ITGA2B	ENSG00000005961	False	17	True	0.11713799672951875	3.6758302530596714	3.8043833
HEXIM2	ENSG00000168517	False	33	True	0.05931149090822398	2.0314783063821524	0.5576562
RP11-798G7.6	ENSG00000267198	False	9	True	0.016690990167837837	2.0747346597364142	0.64306474
GOSR2	ENSG00000108433	False	119	True	0.2210043206934691	3.5155189349863334	3.487853
ITGB3	ENSG00000259207	False	6	True	0.02565242859227951	2.761055819069118	1.9981866
OSBPL7	ENSG00000006025	False	32	True	0.06498504672695501	2.171796794208647	0.8347112
ABI3	ENSG00000108798	False	478	True	0.7293994077765978	3.0456449805713723	1.0134631
PDK2	ENSG00000005882	False	85	True	0.20158670865256872	4.6431419081561405	5.714313
SAMD14	ENSG00000167100	False	4	True	0.01339093897512535	2.5124739431476923	1.5073687
LRRC59	ENSG00000108829	False	170	True	0.3273798516854113	4.51719018021689	2.9680808
ABCC3	ENSG00000108846	False	16	True	0.026224246690886195	2.032968854565801	0.56059927
LUC7L3	ENSG00000108848	False	469	True	0.755798144753212	4.5758104237421415	3.1801472
MMD	ENSG00000108960	False	56	True	0.16096024689840985	3.237570949208109	2.9390523
NOG	ENSG00000183691	False	29	True	0.05756046295103767	2.644146299684567	1.7673521
SCPEP1	ENSG00000121064	False	363	True	0.6006606617930472	2.727305734341142	0.562701
MRPS23	ENSG00000181610	False	309	True	0.4601086494472362	3.2050946439642978	1.2865297
BZRAP1-AS1	ENSG00000265148	False	104	True	0.18394405033662659	2.1996880705895867	0.8897817
SEPT4	ENSG00000108387	False	5	True	0.014879259982899991	2.4427436888596943	1.3696883
YPEL2	ENSG00000175155	False	60	True	0.24797846465164922	5.806287351256076	8.010911
INTS2	ENSG00000108506	False	15	True	0.04484523568135452	3.643024806566874	3.7396097
CYB561	ENSG00000008283	False	62	True	0.09991961347456231	2.0375899588545123	0.56972355
LIMD2	ENSG00000136490	False	1769	True	1.9591256438166926	3.2110857564536053	0.90003705
PSMC5	ENSG00000087191	False	777	True	0.9597835586786839	2.783918880439571	0.5430097
CD79B	ENSG00000007312	False	654	True	1.3992538994065187	3.178128659580522	0.9178336
ICAM2	ENSG00000108622	False	647	True	0.9082806537328165	3.7832827570773415	2.10065
TEX2	ENSG00000136478	False	7	True	0.01317013357528296	2.1063448198286374	0.7054781
NOL11	ENSG00000130935	False	139	True	0.24461801827700397	3.290766946992211	3.0440865
ARSG	ENSG00000141337	False	62	True	0.11948601690901954	3.1510453947697354	2.7682102
CTD-2006K23.1	ENSG00000261222	False	84	True	0.12371162902772101	2.031717754833016	0.558129
NAT9	ENSG00000109065	False	174	True	0.3462463082266404	4.098925936551488	2.432043
TMEM104	ENSG00000109066	False	30	True	0.05569373552295106	2.03986759810111	0.57422066
ATP5H	ENSG00000167863	False	960	True	1.1920276290417775	3.343761295303017	1.1629994
SLC16A5	ENSG00000170190	False	13	True	0.027146914302600415	2.552155688242373	1.5857192
ARMC7	ENSG00000125449	False	71	True	0.15044785954599618	3.3953730036441545	3.2506282
NT5C	ENSG00000125458	False	341	True	0.5456327249728226	3.0911508693213188	1.140502
GGA3	ENSG00000125447	False	48	True	0.12792589085021863	3.6576622260479086	3.7685108
GRB2	ENSG00000177885	False	497	True	0.6834207550660372	3.22179801465667	1.2628924
SMIM5	ENSG00000204323	False	6	True	0.01794576806401633	2.4520384178848436	1.3880404
GALK1	ENSG00000108479	False	145	True	0.2597093207441348	3.8752994626026847	4.1982293
SPHK1	ENSG00000176170	False	18	True	0.032216740027143156	2.0954143060095065	0.68389606
USP36	ENSG00000055483	False	107	True	0.19055607734573576	3.354399337267583	3.1697268
RNF213	ENSG00000173821	False	611	True	0.8467801772289287	3.1812298323779267	1.1622713
RP11-1055B8.7	ENSG00000171282	False	5	True	0.013456987620762405	2.3764713697621276	1.2388355
OXLD1	ENSG00000204237	False	250	True	0.43429384022441675	3.765967152632399	2.0053308
ARL16	ENSG00000214087	False	149	True	0.23376907785782292	2.0930118984106514	0.6791526
ARHGDIA	ENSG00000141522	False	781	True	0.9907509716672711	3.1327210218833965	1.0866638
STRA13	ENSG00000169689	False	295	True	0.44921851277727326	2.668148013334854	0.5983914
RFNG	ENSG00000169733	False	46	True	0.1268916648449084	4.128222721023391	4.6976194
GPS1	ENSG00000169727	False	155	True	0.2624749290795454	3.1838480081657643	2.832978
C17orf62	ENSG00000178927	False	417	True	0.6045575550472948	3.0230379619863608	0.981452
FN3KRP	ENSG00000141560	False	153	True	0.2575109165736427	2.5811834156697313	1.6430336
YES1	ENSG00000176105	False	7	True	0.03822875469534681	3.8821994248021805	4.2118535
SMCHD1	ENSG00000101596	False	322	True	0.4965587699069154	3.0477596721835014	1.0848929
RP13-270P17.3	ENSG00000272688	False	36	True	0.06749021826800997	2.0942532607920503	0.6816036
RALBP1	ENSG00000017797	False	167	True	0.2730492656442243	2.615817483015165	1.7114176
VAPA	ENSG00000101558	False	775	True	0.9949091485561143	3.144817552223813	1.1055179
PSMG2	ENSG00000128789	False	499	True	0.6874214628102645	3.2848022060697017	1.352105
OSBPL1A	ENSG00000141447	False	12	True	0.02640641989719411	3.1283792776035475	2.7234566
RNF125	ENSG00000101695	False	175	True	0.29764186662938663	2.777653072182783	0.73873055
ZNF397	ENSG00000186812	False	50	True	0.09135664844735039	2.151851457235876	0.7953297
INO80C	ENSG00000153391	False	128	True	0.1979260091272581	2.009771907030075	0.51479757
ATP5A1	ENSG00000152234	False	1119	True	1.30341381602779	3.0877923782955627	0.78411984
CXXC1	ENSG00000154832	False	163	True	0.28233015800616734	3.0409066248724654	1.0761101
NARS	ENSG00000134440	False	249	True	0.4101799691697122	3.683375575736249	1.8994833
MALT1	ENSG00000172175	False	125	True	0.23171225313302043	3.7016539856100192	3.8553715
RP11-879F14.2	ENSG00000267279	False	5	True	0.028432914599473967	3.119064354017725	2.7050645
TMX3	ENSG00000166479	False	80	True	0.14051892738475064	2.7345372947145266	1.9458265
NFATC1	ENSG00000131196	False	98	True	0.16688154781121034	2.159206884717974	0.8098528
RBCK1	ENSG00000125826	False	562	True	0.7761747837603443	2.7555211796021846	0.6026535
RP11-314N13.3	ENSG00000229728	False	6	True	0.01373013092971618	2.242010563867016	0.9733463
